Time_Interval,Biomass,Fossil_Hard_coal,Waste,Hydro_Run-of-river_and_poundage,Nuclear,Hydro_Pumped_Storage,Hydro_Water_Reservoir,Fossil_Gas,Solar
2024/10/26 22:00,1548,992,784,4756,24272,6496,16744,21932,176
2024/10/26 23:00,1620,992,788,4724,24276,6584,15756,20984,176
2024/10/27 0:00,1640,992,788,4652,24284,4840,12364,19604,176
2024/10/27 1:00,1644,992,804,4584,24288,3104,11812,19872,176
2024/10/27 2:00,0,0,0,0,0,0,0,0,0
2024/10/27 3:00,1604,992,804,4620,24288,224,9272,19176,172
2024/10/27 4:00,1612,992,792,4616,24288,224,9156,18900,160
2024/10/27 5:00,1592,992,800,4632,24296,768,9908,18028,176
2024/10/27 6:00,1612,992,804,4648,24288,1792,10620,18436,176
2024/10/27 7:00,1644,992,736,4600,24296,2784,10292,17936,204
2024/10/27 8:00,1624,992,716,4592,24304,2616,9980,18848,5160
2024/10/27 9:00,1576,992,712,4516,24304,940,8032,19600,24500
2024/10/27 10:00,1516,992,688,4360,24304,0,7768,14676,41044
2024/10/27 11:00,1572,1144,680,4412,24304,0,7380,11976,46780
2024/10/27 12:00,1632,1224,684,4504,24304,116,8488,14156,45588
2024/10/27 13:00,1656,1216,728,4424,24312,2076,8012,14000,41928
2024/10/27 14:00,1676,1216,736,4444,24320,2672,9336,14636,38360
2024/10/27 15:00,1628,1216,736,4356,24316,2840,8040,13056,30588
2024/10/27 16:00,1640,1216,704,4416,24316,2752,10892,13636,20912
2024/10/27 17:00,1640,1100,692,4432,24320,4224,14352,15560,10628
2024/10/27 18:00,1672,988,704,4536,24332,6948,15788,20232,2124
2024/10/27 19:00,1720,992,720,4768,24320,7452,17744,22932,764
2024/10/27 20:00,1768,992,752,4848,24332,7504,18204,22116,560
2024/10/27 21:00,1792,992,784,4876,24320,7424,15964,21808,480
2024/10/27 22:00,1796,992,808,4828,24320,7048,14228,18068,480
2024/10/27 23:00,1764,992,816,4728,24320,6252,13548,16832,472
2024/10/28 0:00,1720,992,768,4652,24320,3008,10680,16740,416
2024/10/28 1:00,1696,992,732,4532,24320,1144,9356,16512,416
2024/10/28 2:00,1672,992,728,4500,24320,92,7916,15732,412
2024/10/28 3:00,1704,1136,728,4536,24320,92,8436,15112,296
2024/10/28 4:00,1644,1664,732,4508,24328,16,7948,14852,192
2024/10/28 5:00,1644,1664,736,4504,24320,0,7812,15536,176
2024/10/28 6:00,1648,1664,728,4484,24320,348,10540,17420,176
2024/10/28 7:00,1684,1824,756,4628,24320,3104,12776,18256,212
2024/10/28 8:00,1692,2048,788,4704,24320,5064,13868,18428,6156
2024/10/28 9:00,1604,2244,772,4580,24320,2544,9988,14380,30336
2024/10/28 10:00,1620,2444,752,4668,24320,296,9260,12496,47496
2024/10/28 11:00,1604,2512,772,4536,24320,16,8260,10888,53412
2024/10/28 12:00,1652,2496,776,4532,24320,248,7864,10656,53640
2024/10/28 13:00,1680,2496,776,4596,24308,184,8184,10968,53992
2024/10/28 14:00,1624,2524,792,4664,24304,8,8040,11204,51004
2024/10/28 15:00,1572,2528,780,4600,24304,376,7776,12348,45184
2024/10/28 16:00,1632,2380,784,4708,24304,2236,9156,16008,33308
2024/10/28 17:00,1688,2172,792,4868,24292,4612,11212,22016,13980
2024/10/28 18:00,1676,1952,788,4872,24296,6796,14104,29888,2056
2024/10/28 19:00,1736,1908,796,5004,24316,7816,16620,29208,852
2024/10/28 20:00,1800,1776,788,5032,24332,7804,16244,26688,588
2024/10/28 21:00,1792,1700,772,5100,24336,7156,15632,24340,292
2024/10/28 22:00,1732,1712,784,4888,24328,4056,13152,21756,248
2024/10/28 23:00,1720,1696,772,4864,24336,3080,11536,17584,192
2024/10/29 0:00,1672,1704,768,4636,24324,1972,9144,13748,160
2024/10/29 1:00,1732,1712,752,4552,24320,752,9608,12340,144
2024/10/29 2:00,1748,1708,740,4552,24320,1104,8776,12032,144
2024/10/29 3:00,1752,1680,752,4520,24320,432,8148,11028,144
2024/10/29 4:00,1712,1680,752,4504,24320,156,7868,10728,144
2024/10/29 5:00,1704,1680,768,4340,24316,180,8032,11432,144
2024/10/29 6:00,1704,1696,776,4336,24320,800,9952,13264,144
2024/10/29 7:00,1684,1692,776,4472,24308,2396,13656,14656,152
2024/10/29 8:00,1676,1856,780,4744,24308,3180,16956,16104,1500
2024/10/29 9:00,1708,2068,784,4844,24304,4608,18172,19132,6708
2024/10/29 10:00,1684,2276,796,4796,24284,4188,15528,18120,13972
2024/10/29 11:00,1768,2476,784,4792,24284,3484,15692,16072,19132
2024/10/29 12:00,1628,2556,784,4648,23656,3200,13360,15192,22872
2024/10/29 13:00,1688,2548,780,4700,23156,2504,12412,15000,23048
2024/10/29 14:00,1616,2572,784,4692,24172,2396,13684,14904,19724
2024/10/29 15:00,1612,2544,780,4664,24288,3096,14140,15400,14328
2024/10/29 16:00,1564,2432,776,4520,24280,3312,14792,18136,8976
2024/10/29 17:00,1468,2172,776,4644,24224,3660,14192,20180,4004
2024/10/29 18:00,1564,1960,776,4832,24224,4080,16244,24564,488
2024/10/29 19:00,1508,1908,796,4864,24220,3752,15024,26952,212
2024/10/29 20:00,1548,1752,792,4900,24208,3968,14884,25848,196
2024/10/29 21:00,1560,1680,796,4948,24208,4896,17660,23668,192
2024/10/29 22:00,1524,1680,800,4832,24224,3464,12796,21984,192
2024/10/29 23:00,1460,1680,792,4620,24224,2224,11220,18784,192
2024/10/30 0:00,1456,1680,768,4344,24224,1400,9460,16200,192
2024/10/30 1:00,1476,1680,704,4272,24220,144,8180,14068,168
2024/10/30 2:00,1468,1680,720,4320,24160,84,9288,13608,160
2024/10/30 3:00,1512,1680,752,4272,24180,84,9504,14192,160
2024/10/30 4:00,1400,1680,780,4148,24196,116,7852,14224,160
2024/10/30 5:00,1464,1680,780,4240,24228,168,7216,13892,160
2024/10/30 6:00,1476,1680,792,4348,24240,96,7920,14128,160
2024/10/30 7:00,1452,1680,776,4500,24240,1520,13360,16536,188
2024/10/30 8:00,1420,1832,784,4476,24252,2412,15416,18048,3372
2024/10/30 9:00,1404,2048,812,4528,24244,2584,13676,18608,16228
2024/10/30 10:00,1368,2248,812,4520,24264,1036,10556,18316,26512
2024/10/30 11:00,1416,2448,808,4444,24268,288,7624,16932,31300
2024/10/30 12:00,1436,2508,812,4456,24284,164,8464,16920,35028
2024/10/30 13:00,1456,2508,808,4504,24288,1240,9384,17140,34232
2024/10/30 14:00,1356,2496,804,4540,24288,2892,8816,15648,30788
2024/10/30 15:00,1380,2352,852,4488,24284,3068,10844,16420,24544
2024/10/30 16:00,1368,2188,872,4436,24284,3116,12952,18324,15316
2024/10/30 17:00,1356,1972,904,4740,24280,4456,12912,21348,6848
2024/10/30 18:00,1424,1884,924,4924,24276,6904,16608,26096,652
2024/10/30 19:00,1548,1892,920,4964,24276,6184,19476,29092,212
2024/10/30 20:00,1552,1752,908,4948,24284,5820,18704,28276,208
2024/10/30 21:00,1540,1664,892,4892,24288,5412,19228,29136,208
2024/10/30 22:00,1544,1664,892,4836,24288,4632,15160,25012,208
2024/10/30 23:00,1524,1668,892,4792,24292,2468,12484,19396,208
2024/10/31 0:00,1428,1680,908,4392,24288,660,9608,17844,204
2024/10/31 1:00,1360,1664,884,4308,24288,472,9272,15332,192
2024/10/31 2:00,1416,1664,896,4372,24288,436,8936,14884,176
2024/10/31 3:00,1388,1664,892,4276,24320,228,7968,14084,176
2024/10/31 4:00,1412,1664,896,4340,24336,228,8648,14012,176
2024/10/31 5:00,1452,1664,896,4440,24336,308,9632,14332,176
2024/10/31 6:00,1400,1820,904,4308,24336,744,9572,14544,176
2024/10/31 7:00,1412,2044,916,4456,24332,2224,11932,19564,196
2024/10/31 8:00,1312,2252,900,4268,24336,3744,14360,23628,3248
2024/10/31 9:00,1376,2300,876,4400,24300,4388,12268,23056,14540
2024/10/31 10:00,1468,2440,860,4392,24272,3684,13380,21780,23512
2024/10/31 11:00,1480,2512,864,4380,24276,4600,13076,20244,28564
2024/10/31 12:00,1484,2500,864,4384,24304,4628,12424,19844,31056
2024/10/31 13:00,1516,2508,856,4408,24324,4532,12192,19800,31620
2024/10/31 14:00,1520,2648,884,4568,24328,5136,11340,18308,32012
2024/10/31 15:00,1624,2716,916,4600,24320,6404,14140,20460,25476
2024/10/31 16:00,1608,2708,936,4692,24320,7472,14616,24112,18116
2024/10/31 17:00,1572,2568,936,4604,24320,8604,15488,27288,7604
2024/10/31 18:00,1552,2496,936,4600,24328,8204,16188,30624,860
2024/10/31 19:00,1536,2508,928,4784,24336,7616,15684,29488,208
2024/10/31 20:00,1620,2304,940,4812,24336,7128,16368,28444,196
2024/10/31 21:00,1624,1960,944,4856,24336,5664,18020,28316,192
2024/10/31 22:00,1716,1880,940,4748,24336,4296,15088,25304,192
2024/10/31 23:00,1704,1892,936,4728,24336,3464,11608,22236,192
2024/11/1 0:00,1684,1752,932,4648,24336,1952,9840,19892,192
2024/11/1 1:00,1668,1664,928,4568,24328,1852,9120,17556,192
2024/11/1 2:00,1628,1664,876,4396,24328,1868,8940,16776,192
2024/11/1 3:00,1552,1664,856,4320,24336,1828,9196,18116,192
2024/11/1 4:00,1520,1664,888,4300,24324,1832,8240,17564,192
2024/11/1 5:00,1512,1664,884,4272,24320,1824,9416,17296,192
2024/11/1 6:00,1492,1664,888,4280,24316,2072,8624,17300,192
2024/11/1 7:00,1416,1664,880,4320,24304,2712,8716,16300,200
2024/11/1 8:00,1416,1664,868,4264,24304,2836,9516,15416,2588
2024/11/1 9:00,1420,1664,880,4136,24300,2680,10824,15368,14104
2024/11/1 10:00,1332,1664,892,4208,24292,612,9548,13808,28552
2024/11/1 11:00,1352,1824,888,4204,24280,228,9004,11140,38432
2024/11/1 12:00,1352,1904,844,4200,24028,224,9268,10424,43224
2024/11/1 13:00,1416,1888,832,4236,23668,224,9588,10476,44440
2024/11/1 14:00,1468,1888,836,4300,23312,672,8796,11660,43792
2024/11/1 15:00,1448,1888,832,4220,22956,1584,8668,12484,41312
2024/11/1 16:00,1524,1756,832,4396,22592,2844,9520,15564,31224
2024/11/1 17:00,1624,1616,864,4616,22240,6312,10984,23048,11292
2024/11/1 18:00,1608,1924,880,4684,21880,9060,16532,27368,1348
2024/11/1 19:00,1612,2096,824,4700,21516,9176,17172,27972,776
2024/11/1 20:00,1616,2096,828,4748,21164,8540,17556,25568,612
2024/11/1 21:00,1568,1844,860,4720,20868,7912,16372,26164,608
2024/11/1 22:00,1520,1676,876,4660,20604,6884,13992,25872,272
2024/11/1 23:00,1548,1680,904,4660,20544,5040,13152,24356,192
2024/11/2 0:00,1584,1668,912,4424,20532,3452,11960,23888,192
2024/11/2 1:00,1736,1664,940,4312,20336,2092,11596,22856,124
2024/11/2 2:00,1776,1664,956,4276,20340,2392,9856,21536,112
2024/11/2 3:00,1792,1664,956,4264,20340,2652,8372,19924,112
2024/11/2 4:00,1792,1664,936,4280,20340,2532,7616,19940,112
2024/11/2 5:00,1800,1664,944,4284,20352,2820,8936,20876,112
2024/11/2 6:00,1788,1664,940,4280,20352,3112,8500,20824,112
2024/11/2 7:00,1788,1664,924,4340,20348,3392,9316,21736,124
2024/11/2 8:00,1772,1664,928,4324,20352,4280,9612,21356,4080
2024/11/2 9:00,1772,1664,936,4288,20340,3108,8668,16856,22428
2024/11/2 10:00,1780,1664,928,4232,20336,2232,8452,14484,41424
2024/11/2 11:00,1736,1816,892,4232,20336,2184,7372,15328,50524
2024/11/2 12:00,1700,1900,856,4192,20336,924,7104,16036,53300
2024/11/2 13:00,1700,2044,864,4160,20332,1280,8036,16020,55104
2024/11/2 14:00,1768,1948,888,4160,20324,2244,8928,17436,55092
2024/11/2 15:00,1612,1888,912,4148,20324,2408,6988,16228,52400
2024/11/2 16:00,1648,1888,920,4248,20328,2496,7240,18504,45200
2024/11/2 17:00,1760,1748,956,4316,20320,3436,11308,23552,21480
2024/11/2 18:00,1784,1752,960,4424,20320,8568,17928,29640,2988
2024/11/2 19:00,1736,1712,964,4496,20320,9760,20216,29792,1352
2024/11/2 20:00,1724,1572,968,4548,20324,8860,18852,28812,980
2024/11/2 21:00,1736,992,976,4516,20320,7020,16084,28328,944
2024/11/2 22:00,1704,992,984,4432,20320,6396,13464,25236,896
2024/11/2 23:00,1656,992,980,4372,20336,5108,11488,23128,772
2024/11/3 0:00,1648,992,976,4320,20328,3140,9284,21896,188
2024/11/3 1:00,1652,992,980,4224,20328,2400,9232,20192,176
2024/11/3 2:00,1644,992,984,4232,20336,1364,9768,19972,176
2024/11/3 3:00,1632,992,964,4200,20336,1448,8996,19572,176
2024/11/3 4:00,1608,992,952,4196,20336,1764,8856,18932,176
2024/11/3 5:00,1564,992,948,4140,20336,2348,7352,18284,176
2024/11/3 6:00,1616,992,968,4228,20336,2024,8308,19428,132
2024/11/3 7:00,1592,992,956,4184,20336,2812,8964,19456,120
2024/11/3 8:00,1596,992,940,4128,20340,3140,8920,18520,4272
2024/11/3 9:00,1504,992,876,3932,20336,1468,7188,13964,26444
2024/11/3 10:00,1476,992,852,3868,20336,44,5912,12808,45508
2024/11/3 11:00,1496,992,856,3984,20336,0,5248,11368,51972
2024/11/3 12:00,1576,1144,852,4000,20340,4,5376,12336,51392
2024/11/3 13:00,1556,1240,816,3960,20336,0,5960,11960,50724
2024/11/3 14:00,1500,1036,828,3960,20336,0,6128,11696,51452
2024/11/3 15:00,1436,992,800,3940,20336,48,6936,12616,47408
2024/11/3 16:00,1364,992,812,4068,20336,1204,9520,13880,35664
2024/11/3 17:00,1372,992,824,4184,20336,4776,11876,16724,13620
2024/11/3 18:00,1412,992,884,4312,20336,7428,16824,20492,1560
2024/11/3 19:00,1392,992,900,4392,20336,8536,19132,24340,1048
2024/11/3 20:00,1464,992,892,4328,20336,6676,16000,23884,1048
2024/11/3 21:00,1508,992,884,4308,20336,4668,13804,21496,1008
2024/11/3 22:00,1568,992,884,4316,20336,3296,14148,20188,612
2024/11/3 23:00,1636,992,880,4200,20336,3052,11692,18508,176
2024/11/4 0:00,1660,992,876,4100,20336,2020,8168,21612,176
2024/11/4 1:00,1652,992,876,4080,20336,1944,7984,21424,176
2024/11/4 2:00,1624,992,880,4084,20336,512,8832,23520,176
2024/11/4 3:00,1660,992,880,4048,20336,972,8452,22144,176
2024/11/4 4:00,1656,992,880,4044,20348,556,8724,22384,176
2024/11/4 5:00,1664,992,868,4024,20344,664,8976,22440,176
2024/11/4 6:00,1680,992,868,4044,20336,2644,9816,24640,132
2024/11/4 7:00,1688,992,868,4108,20336,4940,13384,25884,104
2024/11/4 8:00,1692,1124,864,4036,20336,7604,17632,27768,3260
2024/11/4 9:00,1672,1076,872,4004,20336,7108,14632,25036,18716
2024/11/4 10:00,1636,1144,876,4020,20340,3792,10840,20980,34920
2024/11/4 11:00,1676,1376,860,3796,20336,2252,8620,18776,43976
2024/11/4 12:00,1688,1424,848,3836,20336,2040,7728,16516,48664
2024/11/4 13:00,1688,1412,812,4056,20324,2172,8544,16592,49380
2024/11/4 14:00,1676,1760,796,4004,20320,2256,9332,17632,47152
2024/11/4 15:00,1684,1916,788,3980,20320,2844,9900,21112,41464
2024/11/4 16:00,1732,1896,820,4036,20324,3356,12132,28948,29992
2024/11/4 17:00,1696,2008,844,4228,20336,6232,15888,35428,11912
2024/11/4 18:00,1732,2036,856,4320,20332,8212,18580,40736,1212
2024/11/4 19:00,1748,1968,872,4328,20320,10300,20872,37128,396
2024/11/4 20:00,1772,1736,864,4308,20320,10192,18336,33632,380
2024/11/4 21:00,1780,1692,868,4260,20320,8072,17096,32136,352
2024/11/4 22:00,1812,1680,868,4192,20320,5972,15128,29344,288
2024/11/4 23:00,1840,1692,868,4128,20320,5204,13480,25848,288
2024/11/5 0:00,1852,1696,864,3952,20324,3752,11660,24644,284
2024/11/5 1:00,1860,1692,872,3860,20332,2616,9988,24696,260
2024/11/5 2:00,1860,1696,848,3848,20336,2432,9772,23816,256
2024/11/5 3:00,1852,1696,852,3836,20336,2272,9696,24556,256
2024/11/5 4:00,1812,1696,864,3760,20336,2280,9648,23552,256
2024/11/5 5:00,1804,1696,860,3784,20332,2284,9376,23836,216
2024/11/5 6:00,1816,1848,868,3820,20328,2928,10496,25164,188
2024/11/5 7:00,1820,2144,844,3900,20324,6952,16088,29528,232
2024/11/5 8:00,1716,2468,812,4012,20320,8476,19092,32148,3468
2024/11/5 9:00,1712,2608,824,4072,20320,7072,15780,26636,20636
2024/11/5 10:00,1732,2552,828,4104,20332,3060,12168,24652,37240
2024/11/5 11:00,1720,2408,836,4200,20336,2404,10552,21824,46816
2024/11/5 12:00,1692,2192,840,4276,20328,2328,10872,20812,51664
2024/11/5 13:00,1676,2128,832,4296,20320,2324,10812,23220,52700
2024/11/5 14:00,1712,2128,808,4280,20316,2508,11352,24992,52704
2024/11/5 15:00,1728,2128,816,4316,20304,2796,11340,29336,50348
2024/11/5 16:00,1716,1992,820,4256,20316,3416,11320,37128,40628
2024/11/5 17:00,1732,1964,836,4344,20316,6880,14096,46580,18300
2024/11/5 18:00,1784,2100,840,4548,20304,9200,19428,55544,2484
2024/11/5 19:00,1776,2132,860,4572,20320,10544,21920,56292,976
2024/11/5 20:00,1776,2076,868,4532,20320,8592,19620,54748,912
2024/11/5 21:00,1808,1952,864,4512,20332,7792,17868,55016,724
2024/11/5 22:00,1820,1756,892,4468,20336,6792,15588,49504,380
2024/11/5 23:00,1820,1668,868,4424,20336,5952,14832,45624,224
2024/11/6 0:00,1816,1668,880,4252,20336,4636,12316,33696,128
2024/11/6 1:00,1808,1664,904,4180,20336,4068,11200,27948,128
2024/11/6 2:00,1832,1672,900,4176,20336,3268,10108,26904,128
2024/11/6 3:00,1840,1668,900,4168,20336,3436,9184,26388,128
2024/11/6 4:00,1840,1668,904,4180,20336,3240,9008,26540,116
2024/11/6 5:00,1772,1340,904,4212,20336,3192,9212,27936,156
2024/11/6 6:00,1808,992,896,4240,20336,3524,10660,29196,156
2024/11/6 7:00,1804,1144,864,4188,20336,5652,14992,31208,56
2024/11/6 8:00,1816,1244,884,4064,20336,7696,17612,35632,3928
2024/11/6 9:00,1768,1128,912,3988,20344,5648,13996,32984,28116
2024/11/6 10:00,1676,1188,916,3860,20352,2408,10392,26116,49420
2024/11/6 11:00,1648,1360,920,3860,20340,2300,8304,22728,57104
2024/11/6 12:00,1616,1428,936,3704,20328,2292,7300,22512,59552
2024/11/6 13:00,1624,1408,928,3744,20320,2308,8168,22512,61924
2024/11/6 14:00,1608,1412,944,3732,20320,2480,8284,21916,62900
2024/11/6 15:00,1556,1408,944,3684,20320,2480,8276,21836,62708
2024/11/6 16:00,1608,1272,952,3928,20320,2640,10212,28004,52652
2024/11/6 17:00,1624,1192,960,4152,20320,4448,15580,41220,22396
2024/11/6 18:00,1672,1316,952,4336,20336,8444,19508,45744,2608
2024/11/6 19:00,1664,1416,964,4328,20336,9116,21020,44192,932
2024/11/6 20:00,1696,1276,952,4356,20336,7600,21360,44260,656
2024/11/6 21:00,1672,1052,932,4280,20336,6816,17752,41596,324
2024/11/6 22:00,1736,984,940,4236,20336,4840,13588,38740,224
2024/11/6 23:00,1736,992,916,4096,20344,3172,12108,29652,224
2024/11/7 0:00,1752,992,900,4076,20336,3040,11324,25508,212
2024/11/7 1:00,1740,992,880,3876,20336,3260,10736,23040,176
2024/11/7 2:00,1748,992,884,3772,20336,3280,9868,21552,176
2024/11/7 3:00,1740,992,880,3904,20336,2720,8432,22032,176
2024/11/7 4:00,1748,992,868,3872,20340,2464,8288,22628,176
2024/11/7 5:00,1728,992,876,3840,20348,2464,8916,23108,176
2024/11/7 6:00,1740,992,856,3912,20352,3336,10176,23808,176
2024/11/7 7:00,1628,1076,848,3876,20352,5616,14488,25920,108
2024/11/7 8:00,1624,1032,872,3932,20348,7384,18768,28976,3524
2024/11/7 9:00,1692,992,888,3888,20352,5956,17116,27732,25332
2024/11/7 10:00,1732,1148,856,3784,20352,2916,11752,24400,45868
2024/11/7 11:00,1728,1368,856,3700,20336,2532,9216,22100,54164
2024/11/7 12:00,1712,1412,852,3640,20336,2120,7764,20584,57448
2024/11/7 13:00,1728,1408,844,3720,20336,2032,8736,21160,57208
2024/11/7 14:00,1712,1420,840,3728,20336,2032,8620,21920,58164
2024/11/7 15:00,1660,1408,828,3796,20336,2100,9724,25004,55784
2024/11/7 16:00,1688,1276,844,3948,20336,2676,10468,30040,42528
2024/11/7 17:00,1716,1048,852,4084,20328,5744,14976,40244,15924
2024/11/7 18:00,1736,1072,892,4236,20324,8736,19428,44708,1268
2024/11/7 19:00,1724,1216,892,4200,20336,8836,20736,41068,460
2024/11/7 20:00,1756,1264,876,4292,20320,8736,20840,37960,340
2024/11/7 21:00,1764,1180,884,4340,20328,8104,19784,36088,236
2024/11/7 22:00,1768,1032,888,4284,20336,6052,16048,36256,192
2024/11/7 23:00,1772,992,896,4184,20340,4980,14352,31112,192
2024/11/8 0:00,1780,992,900,3920,20352,3220,12144,28800,192
2024/11/8 1:00,1772,992,912,3664,20340,2272,9200,28292,192
2024/11/8 2:00,1788,992,888,3464,20340,1880,6872,24500,192
2024/11/8 3:00,1756,992,900,3468,20336,1204,7680,23920,192
2024/11/8 4:00,1752,992,912,3472,20336,1696,7972,24528,192
2024/11/8 5:00,1708,992,924,3484,20336,1960,8420,25488,192
2024/11/8 6:00,1636,992,916,3792,20340,2828,11504,29020,192
2024/11/8 7:00,1460,1148,892,3912,20352,4624,16284,30028,124
2024/11/8 8:00,1456,1312,900,3940,20352,7296,19376,31408,2108
2024/11/8 9:00,1572,1332,928,3904,20380,8096,18472,30232,10864
2024/11/8 10:00,1632,1352,908,3960,20528,6140,15516,31732,18780
2024/11/8 11:00,1644,1432,920,3808,20620,6764,15864,29116,24288
2024/11/8 12:00,1732,1480,932,3636,20668,5728,13980,25700,29108
2024/11/8 13:00,1764,1424,936,3764,20740,4284,10812,25672,30572
2024/11/8 14:00,1724,1468,920,3760,20684,3732,10816,26432,33104
2024/11/8 15:00,1664,1436,908,3884,20672,4728,14440,28840,27140
2024/11/8 16:00,1656,1560,912,3828,20672,5244,15720,34332,18040
2024/11/8 17:00,1600,1760,896,3864,20688,6460,18284,41556,7284
2024/11/8 18:00,1616,1828,904,4036,20672,7528,20032,44256,492
2024/11/8 19:00,1628,1880,892,4060,20732,8352,20224,45600,68
2024/11/8 20:00,1620,1904,888,4184,20840,8408,20128,45888,56
2024/11/8 21:00,1668,1844,888,4144,20896,7672,19972,44648,32
2024/11/8 22:00,1652,1676,908,4136,20896,7052,18236,39504,32
2024/11/8 23:00,1660,1440,908,4008,20896,5412,16292,34384,32
2024/11/9 0:00,1676,1236,892,3988,20952,5064,12952,28668,32
2024/11/9 1:00,1684,1048,920,3856,20960,4072,9924,24648,32
2024/11/9 2:00,1676,984,936,3572,20968,2632,8324,23396,48
2024/11/9 3:00,1652,996,864,3508,20984,1952,8492,23684,60
2024/11/9 4:00,1672,992,832,3480,21076,1920,7684,23460,64
2024/11/9 5:00,1668,992,864,3508,21200,1784,7604,23732,64
2024/11/9 6:00,1644,984,864,3576,21324,2668,7840,25736,64
2024/11/9 7:00,1640,992,852,3860,21444,3388,8300,25448,80
2024/11/9 8:00,1660,992,852,3944,21556,3808,10828,22948,1912
2024/11/9 9:00,1668,992,868,4048,21676,4208,12596,22952,10716
2024/11/9 10:00,1668,992,864,3880,21764,4288,10636,23004,22008
2024/11/9 11:00,1648,1148,864,3712,21800,3232,8408,21160,33780
2024/11/9 12:00,1656,1232,860,3572,21816,2180,5508,18664,43944
2024/11/9 13:00,1656,1216,856,3580,21828,1044,5396,17720,47544
2024/11/9 14:00,1572,1216,856,3504,21864,280,5964,18000,48348
2024/11/9 15:00,1524,1216,844,3520,21884,316,5612,16652,48728
2024/11/9 16:00,1632,1216,840,3668,21892,896,8368,19516,39028
2024/11/9 17:00,1604,1132,836,3844,21980,4064,11656,26164,16304
2024/11/9 18:00,1608,1192,844,3976,22088,8500,16064,30972,1380
2024/11/9 19:00,1608,1232,836,4032,22212,9264,18028,31956,208
2024/11/9 20:00,1600,1048,844,4004,22288,7160,13832,29780,132
2024/11/9 21:00,1576,992,836,3972,22276,5532,12964,27316,128
2024/11/9 22:00,1564,992,832,3796,22324,3352,10132,27056,124
2024/11/9 23:00,1580,992,848,3956,22448,3496,10280,24428,80
2024/11/10 0:00,1600,992,836,3596,22576,3628,9744,25176,72
2024/11/10 1:00,1612,992,852,3472,22692,3396,8692,25304,76
